epoch,train_loss,val_mse,lr
62,0.1235099908,0.1888481713,0.002979643886
63,0.1285015993,0.1947547708,0.002978994056
64,0.133290936,0.2008069989,0.002978334089
65,0.1397397348,0.205124997,0.002977663989
66,0.1454952136,0.2115380682,0.002976983762
67,0.151789369,0.2151162948,0.002976293412
68,0.1575844777,0.2259622096,0.002975592943
69,0.1636153112,0.228972432,0.002974882361
70,0.1682424072,0.2298948797,0.002974161671
71,0.1720142936,0.2362512122,0.002973430876
72,0.177715559,0.2460260136,0.002972689983
73,0.1856698429,0.247300149,0.002971938996
74,0.1882538821,0.2533053782,0.002971177921
75,0.1941875047,0.2609397307,0.002970406762
76,0.2007181418,0.2697095967,0.002969625525
77,0.2062122341,0.2698442785,0.002968834216
78,0.2077056027,0.2759173381,0.002968032839
79,0.2115032891,0.2769596785,0.002967221401
80,0.2142113818,0.2780627541,0.002966399907
81,0.2155357068,0.2808887918,0.002965568362
82,0.2172652054,0.2803923548,0.002964726772
83,0.2179453967,0.2816305352,0.002963875143
84,0.2200235891,0.283655974,0.002963013481
85,0.2236595598,0.284548554,0.002962141791
86,0.2201295845,0.2874717385,0.00296126008
87,0.2183528028,0.2849432427,0.002960368354
88,0.2123196643,0.2778380375,0.002959466619
89,0.2077799108,0.2732531899,0.002958554881
90,0.203401509,0.2684858629,0.002957633145
91,0.1989062734,0.2659839517,0.00295670142
92,0.193875814,0.2587110031,0.00295575971
93,0.1890501777,0.2539322435,0.002954808023
94,0.1858554992,0.2504292242,0.002953846365
95,0.1822812311,0.2473161311,0.002952874742
96,0.1800186589,0.2427497208,0.002951893161
97,0.1763490956,0.2445681538,0.002950901629
98,0.175685469,0.2378679913,0.002949900153
99,0.172817432,0.2378190112,0.002948888739
100,0.1709595629,0.2356048743,0.002947867395
101,0.1666192484,0.2309651494,0.002946836128
102,0.1638911227,0.2278681859,0.002945794944
103,0.162714667,0.227237526,0.00294474385
104,0.1603875428,0.2230753058,0.002943682855
105,0.1585762775,0.2224201887,0.002942611964
106,0.1608703162,0.2240519938,0.002941531186
107,0.1593600114,0.2227346438,0.002940440529
108,0.1585979614,0.2179571641,0.002939339998
109,0.1561789374,0.2171360633,0.002938229602
110,0.1536476233,0.2159000043,0.002937109349
111,0.1533240492,0.2150840483,0.002935979246
112,0.1522371078,0.2124430696,0.002934839301
113,0.1498880986,0.211911972,0.002933689522
114,0.1471054979,0.2074962568,0.002932529917
115,0.1465430245,0.2057663049,0.002931360493
116,0.1437916967,0.2028579769,0.002930181258
117,0.1421280036,0.2000327404,0.002928992222
118,0.1405266635,0.2002867087,0.002927793391
119,0.1395121018,0.198847325,0.002926584774
120,0.1401262598,0.1998367643,0.00292536638
121,0.139506238,0.1950137,0.002924138216
122,0.1391917406,0.1973545708,0.002922900292
123,0.1372282072,0.1938269973,0.002921652615
124,0.1384091004,0.1958798365,0.002920395194
125,0.1387318072,0.1966937614,0.002919128038
126,0.1378410662,0.1959061805,0.002917851156
127,0.1392650357,0.1957692731,0.002916564555
128,0.1411936442,0.1956168666,0.002915268246
129,0.1410889639,0.1978052493,0.002913962237
130,0.1400086404,0.1940773722,0.002912646536
131,0.1389032348,0.1929903337,0.002911321153
132,0.1389468916,0.1942814594,0.002909986098
133,0.1394935119,0.1927893752,0.002908641378
134,0.1397743504,0.1955188002,0.002907287004
135,0.1403523903,0.1935178202,0.002905922984
136,0.1392928778,0.1962987818,0.002904549329
137,0.1411701482,0.1942104819,0.002903166046
138,0.1398020123,0.1964738022,0.002901773147
139,0.142262705,0.19740686,0.00290037064
140,0.1430100622,0.1954273208,0.002898958535
141,0.1429161777,0.1973782244,0.002897536841
142,0.1424812727,0.1967090148,0.002896105569
143,0.1431911349,0.197788935,0.002894664729
144,0.1450160406,0.1994240397,0.002893214329
145,0.146758814,0.1990748153,0.002891754381
146,0.1486144096,0.205946867,0.002890284893
147,0.1515582237,0.2059651985,0.002888805877
148,0.1518244993,0.2056860794,0.002887317342
149,0.1509583661,0.2062610529,0.002885819299
150,0.1527948632,0.2070051796,0.002884311757
151,0.1522012063,0.2043165725,0.002882794727
152,0.14980666,0.2021696158,0.00288126822
153,0.1476808527,0.2020310754,0.002879732246
154,0.1472047614,0.2007624819,0.002878186815
155,0.1465196297,0.1965631132,0.002876631939
156,0.1450201032,0.1967807052,0.002875067627
157,0.1457005303,0.1979231581,0.00287349389
158,0.145717785,0.1959445312,0.00287191074
159,0.1456841881,0.19709884,0.002870318186
160,0.1447926847,0.1951094013,0.002868716241
161,0.1443252207,0.1959369334,0.002867104915
162,0.1431386826,0.1964639545,0.002865484219
163,0.1433871238,0.1933050989,0.002863854164
164,0.1432333863,0.1941609563,0.002862214761
165,0.14158934,0.1907929456,0.002860566021
166,0.1410144869,0.1910423605,0.002858907957
167,0.1389056169,0.1876558018,0.002857240579
168,0.1360393622,0.186314978,0.002855563898
169,0.1362787814,0.1845322909,0.002853877927
170,0.1351637902,0.1836972044,0.002852182676
171,0.1333886819,0.1837133853,0.002850478157
172,0.1324310788,0.1815418737,0.002848764383
173,0.1305299461,0.1800376287,0.002847041364
174,0.1307955752,0.1783584736,0.002845309112
175,0.1309415906,0.1803431643,0.00284356764
176,0.1306318664,0.1792377528,0.00284181696
177,0.1299850932,0.1780188489,0.002840057082
178,0.131001885,0.1801636735,0.002838288021
179,0.1320863144,0.1797962172,0.002836509786
180,0.1316417729,0.1796407643,0.002834722392
181,0.1304734288,0.1793211766,0.002832925849
182,0.1299424107,0.1785086544,0.002831120171
183,0.130041032,0.1758006791,0.002829305369
184,0.1279280803,0.1749616787,0.002827481456
185,0.1276857974,0.1770612157,0.002825648445
186,0.1275679464,0.1767648847,0.002823806348
187,0.1278981778,0.175652923,0.002821955178
188,0.1271587193,0.1738564807,0.002820094947
189,0.1255079863,0.1734596836,0.002818225669
190,0.1254674795,0.172817951,0.002816347356
191,0.1243390585,0.170588552,0.00281446002
192,0.1234074552,0.1673029719,0.002812563675
193,0.1225615143,0.1694738468,0.002810658335
194,0.1223569439,0.1690442264,0.002808744011
195,0.121605242,0.1680149483,0.002806820717
196,0.1203660766,0.1668253563,0.002804888466
197,0.1208474265,0.1669165922,0.002802947272
198,0.12066233,0.1676968401,0.002800997147
199,0.1209034398,0.1668594847,0.002799038106
200,0.1203190315,0.1676220434,0.002797070161
201,0.1214810721,0.169585733,0.002795093326
202,0.1211031574,0.1682800856,0.002793107615
203,0.1215147145,0.1680104095,0.002791113041
204,0.1203695636,0.1653735545,0.002789109617
205,0.1202849288,0.1657312275,0.002787097359
206,0.1198546208,0.1668197481,0.002785076278
207,0.1208786131,0.1692317982,0.00278304639
208,0.1215334255,0.1684480741,0.002781007708
209,0.1225439054,0.1680610406,0.002778960247
210,0.1230496342,0.1696813263,0.002776904019
211,0.1233615544,0.168014135,0.002774839039
212,0.1222278487,0.1669436699,0.002772765322
213,0.1216662004,0.1668140276,0.002770682882
214,0.1202492251,0.1668205715,0.002768591733
215,0.1184245004,0.1661891989,0.002766491888
216,0.1210709659,0.1684532651,0.002764383364
217,0.1221226389,0.1641855369,0.002762266173
218,0.1219540227,0.1665907526,0.002760140331
219,0.1227741422,0.1674802876,0.002758005852
220,0.1217962212,0.1663910479,0.002755862751
221,0.1206553872,0.1670293576,0.002753711042
222,0.1199431719,0.1669155594,0.002751550741
223,0.1210065095,0.166604214,0.002749381861
224,0.1213709556,0.1673510001,0.002747204418
225,0.1189780048,0.163524365,0.002745018428
226,0.117506289,0.1626551883,0.002742823904
227,0.1172881536,0.1612329458,0.002740620861
228,0.1161033874,0.1613299886,0.002738409316
229,0.1156488854,0.160901596,0.002736189283
230,0.1165315601,0.1593447102,0.002733960777
231,0.1148882715,0.1568021318,0.002731723814
232,0.1135741856,0.1590158649,0.002729478408
233,0.1136764901,0.1587810079,0.002727224576
234,0.1140664679,0.159135444,0.002724962333
235,0.1140820124,0.1569048745,0.002722691694
236,0.1125081321,0.1578776424,0.002720412674
237,0.1124762837,0.1563828002,0.00271812529
238,0.1127039832,0.1563580878,0.002715829558
239,0.1137938114,0.1562885172,0.002713525492
240,0.1137382555,0.1594809773,0.002711213108
241,0.1144536025,0.1569986872,0.002708892423
242,0.1139089319,0.157579546,0.002706563453
243,0.1122954639,0.1557429994,0.002704226213
244,0.1115670392,0.1550981093,0.002701880719
245,0.112361603,0.1556889237,0.002699526988
246,0.111006167,0.1539135005,0.002697165035
247,0.1089726957,0.1535474214,0.002694794877
248,0.109386539,0.1549778406,0.00269241653
249,0.1085235282,0.1521923338,0.00269003001
250,0.1078376682,0.1501710251,0.002687635334
251,0.1065708119,0.1489168427,0.002685232519
252,0.1064411431,0.1501731768,0.002682821579
253,0.1058455386,0.1487909975,0.002680402533
254,0.1046115777,0.1474353361,0.002677975396
255,0.1030955004,0.1471108022,0.002675540186
256,0.1030996738,0.1479916291,0.002673096919
257,0.1038542297,0.1459556044,0.002670645611
258,0.1027803261,0.1445705937,0.00266818628
259,0.1023796499,0.1457757249,0.002665718942
260,0.1026883869,0.1442887225,0.002663243615
261,0.1011827843,0.1453763254,0.002660760315
262,0.1015991454,0.1435668512,0.002658269059
263,0.1011086166,0.1434021296,0.002655769864
264,0.1008017374,0.1426889031,0.002653262748
265,0.100648071,0.1433305378,0.002650747728
266,0.09990422281,0.1422601738,0.00264822482
267,0.09985110667,0.1418134751,0.002645694043
268,0.09899193101,0.1397868888,0.002643155413
269,0.09871817343,0.1405610289,0.002640608948
270,0.09869623969,0.1427909734,0.002638054666
271,0.09841941504,0.1414172676,0.002635492583
272,0.09829479108,0.1407600392,0.002632922718
273,0.09761155594,0.1390972148,0.002630345088
274,0.09706955156,0.1374994642,0.002627759711
275,0.09552067001,0.1369274205,0.002625166604
276,0.09584375599,0.1381294333,0.002622565786
277,0.09573054412,0.1387591505,0.002619957273
278,0.09686686556,0.1378532788,0.002617341085
279,0.0969571547,0.1379237727,0.002614717238
280,0.09651636618,0.1367411866,0.002612085751
281,0.09570832796,0.1367331677,0.002609446642
282,0.09569026731,0.1374046919,0.00260679993
283,0.09600683141,0.138411437,0.002604145631
284,0.09602453675,0.1362245404,0.002601483764
285,0.09432320841,0.1358053256,0.002598814348
286,0.09388821233,0.1371200059,0.002596137401
287,0.09564292046,0.1388745635,0.002593452941
288,0.0966096531,0.1395031196,0.002590760987
289,0.09655495975,0.1365090291,0.002588061557
290,0.09523114025,0.135708875,0.002585354669
291,0.0944604007,0.1349778541,0.002582640342
292,0.09459981285,0.1353054373,0.002579918595
293,0.0946517456,0.1355850828,0.002577189447
294,0.09521094496,0.1361005265,0.002574452915
295,0.09324138484,0.1345545656,0.002571709019
296,0.09158215353,0.134559462,0.002568957778
297,0.09178380621,0.1355283647,0.002566199211
298,0.0926585264,0.1345438218,0.002563433336
299,0.09247068095,0.1334359023,0.002560660172
300,0.09217377393,0.1333430346,0.002557879738
301,0.09164541236,0.1325199517,0.002555092054
302,0.09189840891,0.1341928376,0.002552297139
303,0.091638086,0.1321720029,0.002549495011
304,0.09059032044,0.1319316782,0.00254668569
305,0.09086330792,0.1312574144,0.002543869195
306,0.0908693737,0.1315314101,0.002541045545
307,0.0911995585,0.1319707004,0.002538214761
308,0.09070837603,0.1313472621,0.00253537686
309,0.09096543972,0.1310173859,0.002532531864
310,0.09060671378,0.1307202414,0.00252967979
311,0.08942174715,0.1287991357,0.002526820659
312,0.0877459942,0.1287037358,0.00252395449
313,0.08773376659,0.1268153509,0.002521081303
314,0.08796633247,0.1282348019,0.002518201118
315,0.08784010674,0.1290307159,0.002515313955
316,0.08835669463,0.1290531241,0.002512419832
317,0.08786225227,0.1282544684,0.00250951877
318,0.08685855748,0.1257543005,0.00250661079
319,0.08650707776,0.1253365708,0.00250369591
320,0.0868299253,0.1270057634,0.00250077415
321,0.08656231571,0.1270092213,0.002497845532
322,0.08622391384,0.1260705413,0.002494910074
323,0.08607132532,0.1270346888,0.002491967798
324,0.08555969122,0.124442733,0.002489018723
325,0.08537241531,0.1250785531,0.002486062869
326,0.08581005611,0.124238761,0.002483100256
327,0.08439536324,0.1248009296,0.002480130906
328,0.08440371603,0.1249702521,0.002477154838
329,0.08505755816,0.1236386021,0.002474172072
330,0.08463872812,0.1232214538,0.00247118263
331,0.08367365584,0.1227006962,0.002468186532
332,0.08346163375,0.1236241443,0.002465183797
333,0.08335260317,0.121855276,0.002462174447
334,0.08397877167,0.1233001234,0.002459158503
335,0.08401926479,0.1225568833,0.002456135985
336,0.08317570089,0.1216658084,0.002453106913
337,0.0838111333,0.1232326977,0.002450071309
338,0.08406687608,0.1212957611,0.002447029193
339,0.08263345769,0.121364539,0.002443980587
340,0.08172253155,0.1212006662,0.00244092551
341,0.08096468385,0.1197588213,0.002437863985
342,0.07958733732,0.119266415,0.002434796031
343,0.07956209543,0.1186671873,0.00243172167
344,0.07906376831,0.1183138838,0.002428640924
345,0.0783911661,0.1185958736,0.002425553813
346,0.07851823264,0.1169101282,0.002422460358
347,0.07771990675,0.115150538,0.00241936058
348,0.07651781472,0.1153698722,0.002416254502
349,0.07645235803,0.1147230703,0.002413142144
350,0.07605913078,0.1136868159,0.002410023527
351,0.07492572305,0.1135311466,0.002406898672
352,0.07384863976,0.1124627898,0.002403767602
353,0.07365258464,0.112115687,0.002400630338
354,0.07435216443,0.1132866132,0.002397486901
355,0.07432110998,0.1116340468,0.002394337312
356,0.07420837357,0.1123534732,0.002391181594
357,0.07494587071,0.1123875864,0.002388019768
358,0.07400031634,0.1122202865,0.002384851856
359,0.07297158808,0.1111402845,0.002381677878
360,0.07305700326,0.1097168824,0.002378497858
361,0.07204108802,0.1093809726,0.002375311817
362,0.07285748396,0.1105218936,0.002372119776
363,0.07263289793,0.1103892066,0.002368921759
364,0.07206034919,0.1093696313,0.002365717785
365,0.07127754875,0.1094303725,0.002362507878
366,0.07089454085,0.1090302066,0.00235929206
367,0.07121650946,0.1085822372,0.002356070352
368,0.07122025349,0.1090825586,0.002352842776
369,0.07075959234,0.1080923404,0.002349609355
370,0.07095163761,0.107837837,0.002346370112
371,0.07027904873,0.106959627,0.002343125067
372,0.06984814067,0.1076659227,0.002339874243
373,0.07007697304,0.1070094529,0.002336617663
374,0.06983433086,0.1077375855,0.00233335535
375,0.06990304837,0.1073564512,0.002330087324
376,0.06966375132,0.1073280433,0.002326813609
377,0.07006632045,0.106583659,0.002323534227
378,0.06864835949,0.1051892164,0.002320249201
379,0.06795688816,0.1046970676,0.002316958553
380,0.0681559371,0.104680378,0.002313662305
381,0.0677107341,0.1051809512,0.002310360481
382,0.0676319567,0.1035417357,0.002307053102
383,0.06711463269,0.1039734077,0.002303740192
384,0.06674128706,0.103863061,0.002300421774
385,0.0669284306,0.1030282611,0.002297097869
386,0.06676415736,0.1039496088,0.002293768501
387,0.06639131314,0.1035531549,0.002290433693
388,0.06663679924,0.103051163,0.002287093467
389,0.06665676281,0.102608688,0.002283747847
390,0.06621258171,0.1023908409,0.002280396855
391,0.06562450232,0.1013649467,0.002277040514
392,0.06493445045,0.101136425,0.002273678847
393,0.06480635846,0.1009796164,0.002270311878
394,0.06491400159,0.1009282324,0.002266939629
395,0.06489604743,0.101337956,0.002263562124
396,0.06478584493,0.1001849972,0.002260179385
397,0.06362601666,0.1008104108,0.002256791436
398,0.06388599596,0.09908056887,0.0022533983
399,0.06264111822,0.09941287003,0.00225
400,0.06294018418,0.09976169486,0.00224659656
401,0.06286038582,0.09904189255,0.002243188003
402,0.06233855252,0.09865874586,0.002239774352
403,0.0613857319,0.09734629477,0.00223635563
404,0.06152086085,0.09775920449,0.002232931862
405,0.06226809292,0.09816560612,0.002229503071
406,0.06200737236,0.09835340309,0.002226069279
407,0.0623531222,0.09702712244,0.002222630511
408,0.06206919009,0.097724695,0.00221918679
409,0.06201413398,0.09712406652,0.00221573814
410,0.06149557639,0.09658240371,0.002212284585
411,0.06113823822,0.09624039631,0.002208826147
412,0.06027451173,0.09517263614,0.002205362852
413,0.05943648806,0.09668939844,0.002201894721
414,0.05979564823,0.09453386624,0.00219842178
415,0.05940907833,0.0953890408,0.002194944053
416,0.05993735625,0.0945830864,0.002191461562
417,0.05967789971,0.09531627183,0.002187974332
418,0.05951167644,0.09425835145,0.002184482386
419,0.05926443097,0.09388074189,0.00218098575
420,0.05916744013,0.09490927266,0.002177484445
421,0.05931440595,0.09377248634,0.002173978498
422,0.05864061343,0.09388473572,0.002170467931
423,0.05841817587,0.09363433265,0.002166952769
424,0.05769450675,0.09206556685,0.002163433035
425,0.05695582756,0.09325964802,0.002159908755
426,0.05707724192,0.0923381606,0.002156379951
427,0.05611518419,0.09042496337,0.002152846649
428,0.05492182717,0.09086582505,0.002149308872
429,0.0550312512,0.08979940418,0.002145766645
430,0.05462938878,0.09007817454,0.002142219992
431,0.05452525857,0.08927455823,0.002138668937
432,0.05448233422,0.08963778311,0.002135113505
433,0.05457537708,0.08889348671,0.00213155372
434,0.05383844698,0.08912694971,0.002127989606
435,0.05373607328,0.08852799714,0.002124421188
436,0.05370616626,0.08909195307,0.002120848491
437,0.05350645942,0.08767049265,0.002117271538
438,0.05304048665,0.08779945664,0.002113690354
439,0.05303134437,0.08769086799,0.002110104965
440,0.05233598383,0.08809995083,0.002106515393
441,0.05198081664,0.08642824369,0.002102921665
442,0.05151589304,0.08604916167,0.002099323804
443,0.05124867322,0.08574034533,0.002095721836
444,0.05111624706,0.08469107786,0.002092115785
445,0.05150252532,0.0856566325,0.002088505675
446,0.05207792088,0.08620487545,0.002084891532
447,0.05115555624,0.08578605572,0.00208127338
448,0.05074956695,0.08482164839,0.002077651244
449,0.05076870843,0.0845798597,0.002074025149
450,0.05072158882,0.08546962922,0.002070395119
451,0.05066623988,0.08379287009,0.00206676118
452,0.05044222689,0.08465218258,0.002063123357
453,0.05068643638,0.08604141626,0.002059481674
454,0.05082566645,0.08467232608,0.002055836156
455,0.05001713785,0.08462503309,0.002052186829
456,0.04997025366,0.0846897501,0.002048533717
457,0.05027088159,0.08373489501,0.002044876846
458,0.04923810917,0.08265173946,0.00204121624
459,0.04890412912,0.08251413859,0.002037551924
460,0.04909044733,0.08251490351,0.002033883925
461,0.04886865941,0.08339915872,0.002030212266
462,0.0489810864,0.08244299171,0.002026536973
463,0.04853702105,0.08285280793,0.002022858071
464,0.04831080194,0.0822377481,0.002019175586
465,0.04815667208,0.08201438333,0.002015489542
466,0.04799864587,0.08115904859,0.002011799965
467,0.04716989113,0.08130839178,0.00200810688
468,0.04700256589,0.08026405981,0.002004410313
469,0.04650063815,0.08084949554,0.002000710289
470,0.04647134463,0.07980258273,0.001997006833
471,0.04596433975,0.07903983021,0.00199329997
472,0.04576079001,0.07951075737,0.001989589726
473,0.04594912467,0.07896261662,0.001985876127
474,0.04565826965,0.07988550986,0.001982159198
475,0.04565741824,0.07881627981,0.001978438964
476,0.04515065472,0.07897532153,0.001974715451
477,0.04453686938,0.07825901246,0.001970988684
478,0.04379725892,0.07770972101,0.001967258689
479,0.04341744505,0.07644498589,0.001963525492
480,0.04262273052,0.07640990578,0.001959789117
481,0.04267215481,0.07551024517,0.001956049591
482,0.04224045162,0.07457943177,0.00195230694
483,0.04212100878,0.07496680476,0.001948561188
484,0.04214953227,0.074854568,0.001944812362
485,0.04249151435,0.07533388821,0.001941060488
486,0.04283614008,0.07466169506,0.00193730559
487,0.0423970962,0.07442297846,0.001933547695
488,0.04207023226,0.07409257078,0.001929786829
489,0.04134087435,0.07322094162,0.001926023017
490,0.04120973169,0.07397047099,0.001922256285
491,0.04062575903,0.07333309138,0.001918486659
492,0.04028994295,0.07259046875,0.001914714165
493,0.04028442677,0.07277292003,0.001910938828
494,0.04112623311,0.07299797655,0.001907160675
495,0.04077950673,0.07358449149,0.001903379731
496,0.04049857938,0.07271653751,0.001899596022
497,0.0403443,0.07312012449,0.001895809575
498,0.03998282484,0.07340649255,0.001892020415
499,0.03998044011,0.0725845065,0.001888228568
500,0.04036188982,0.07260936785,0.00188443406
501,0.03993782996,0.07226752819,0.001880636917
502,0.03955469893,0.07221335359,0.001876837165
503,0.03924227769,0.07146503787,0.001873034831
504,0.03957537654,0.07182242058,0.00186922994
505,0.03925718249,0.07121797165,0.001865422518
506,0.03858076653,0.07176938348,0.001861612591
507,0.03922582558,0.07134555553,0.001857800186
508,0.03900679756,0.07189276817,0.001853985329
509,0.0390327337,0.07143624036,0.001850168046
510,0.0390127851,0.07089435005,0.001846348362
511,0.03874777581,0.07093892934,0.001842526305
512,0.03877189502,0.07028840911,0.0018387019
513,0.03853696503,0.07055529969,0.001834875174
514,0.03859207597,0.07020849173,0.001831046153
515,0.03813602273,0.06969139671,0.001827214862
516,0.03781579154,0.07014901455,0.001823381329
517,0.03751280981,0.06923030684,0.001819545579
518,0.03711371702,0.06816462921,0.00181570764
519,0.03686610313,0.06858781313,0.001811867536
520,0.03650650303,0.06842524474,0.001808025295
521,0.03616533652,0.06843910053,0.001804180943
522,0.03623681874,0.06773991036,0.001800334506
523,0.03611235759,0.06758068996,0.001796486011
524,0.03556336451,0.06727756598,0.001792635483
525,0.03540614363,0.06614472441,0.00178878295
526,0.03504182739,0.06680881725,0.001784928437
527,0.03544161025,0.0671015859,0.001781071972
528,0.03535862273,0.06711444114,0.00177721358
529,0.0349011208,0.06667358887,0.001773353288
530,0.03500723904,0.0660005337,0.001769491123
531,0.03472795697,0.06584809513,0.00176562711
532,0.034810461,0.06646882105,0.001761761277
533,0.03492259395,0.06618870982,0.00175789365
534,0.0351291691,0.06551990771,0.001754024256
535,0.03464399909,0.06549827211,0.00175015312
536,0.03390334149,0.06453389342,0.00174628027
537,0.03338201671,0.06454491991,0.001742405732
538,0.03257573166,0.06315496658,0.001738529532
539,0.03255282351,0.06389528672,0.001734651698
540,0.03303855917,0.06372788952,0.001730772255
541,0.03280040985,0.06402162472,0.00172689123
542,0.03260822512,0.06311398418,0.001723008651
543,0.032406357,0.06343690005,0.001719124543
544,0.03220097028,0.06272677416,0.001715238933
545,0.03155398451,0.06250462386,0.001711351848
546,0.03122504085,0.06181123941,0.001707463314
547,0.03098141439,0.06223018355,0.001703573359
548,0.03090200428,0.06155529064,0.001699682008
549,0.03090007428,0.06199981662,0.001695789288
550,0.03051601596,0.06146409369,0.001691895227
551,0.03030962349,0.06143514792,0.00168799985
552,0.03022811171,0.06084984012,0.001684103185
553,0.03032694143,0.06093752174,0.001680205258
554,0.03029833981,0.06083485771,0.001676306096
555,0.03025664122,0.06048116295,0.001672405726
556,0.03015280437,0.06042022536,0.001668504174
557,0.03002125839,0.06077799153,0.001664601467
558,0.03013080273,0.06076617732,0.001660697631
559,0.03036486417,0.06107169352,0.001656792695
560,0.0300714594,0.06101250566,0.001652886684
561,0.02969470316,0.06011834123,0.001648979625
562,0.0287579706,0.05943777914,0.001645071544
563,0.0287873361,0.05912489463,0.00164116247
564,0.02847662772,0.05877767252,0.001637252428
565,0.02797240721,0.05881143514,0.001633341445
566,0.02787379129,0.05831985802,0.001629429549
567,0.02768043419,0.05771348991,0.001625516765
568,0.02749735459,0.05798447272,0.001621603121
569,0.02707344705,0.05731426158,0.001617688644
570,0.02699428966,0.05721566856,0.00161377336
571,0.02663809131,0.05657887041,0.001609857296
572,0.02620194569,0.05643529752,0.001605940479
573,0.02598576849,0.05615136491,0.001602022936
574,0.02626493242,0.05608615525,0.001598104694
575,0.02617340771,0.0556984753,0.001594185779
576,0.02566250576,0.0555745877,0.001590266219
577,0.02553117736,0.05521306782,0.00158634604
578,0.02501481835,0.05447265479,0.00158242527
579,0.02443059781,0.0543690554,0.001578503934
580,0.02433977201,0.05430932026,0.001574582061
581,0.02431803703,0.05394649686,0.001570659676
582,0.02385497029,0.05369309273,0.001566736807
583,0.02402620563,0.053753659,0.001562813481
584,0.02394341972,0.05344990163,0.001558889724
585,0.0237409598,0.05367847205,0.001554965563
586,0.02363369089,0.05375452733,0.001551041026
587,0.02360435778,0.05332793792,0.001547116139
588,0.02356290645,0.05305530422,0.001543190929
589,0.0231771665,0.05250659596,0.001539265422
590,0.02311813702,0.05311209605,0.001535339647
591,0.02324850869,0.05259590711,0.00153141363
592,0.02322305707,0.05266834051,0.001527487397
593,0.02297537478,0.05326276943,0.001523560976
594,0.0230898262,0.05290226837,0.001519634393
595,0.02302032547,0.0527068968,0.001515707676
596,0.02283031975,0.05220708997,0.001511780851
597,0.02282456174,0.05224544721,0.001507853946
598,0.02220578426,0.05199531374,0.001503926986
599,0.02227944734,0.05167100643,0.0015
600,0.02204917759,0.05137196647,0.001496073014
601,0.02197191318,0.05168106835,0.001492146054
602,0.02207467475,0.05144884919,0.001488219149
603,0.02182168496,0.05105482402,0.001484292324
604,0.0216658224,0.05067233145,0.001480365607
605,0.0213524518,0.05095182919,0.001476439024
606,0.02111974015,0.05064017221,0.001472512603
607,0.02122892749,0.05049180425,0.00146858637
608,0.02123912561,0.05018017019,0.001464660353
609,0.02112930913,0.05007999225,0.001460734578
610,0.02093919776,0.04995308563,0.001456809071
