epoch,train_loss,val_loss,lr,seconds,omega
0,1.0012239463116568,1.0013347434769457,0.001,0.07142281532287598,nan
100,0.9983399094698683,0.9991403335401049,0.001,3.2415313720703125,nan
200,0.9952198558396042,0.9979612563543357,0.001,6.210067987442017,nan
300,0.9952043430314176,0.9951007882512276,0.001,9.082103729248047,nan
400,0.9837958543607309,0.9863001805141483,0.001,11.888780355453491,nan
500,0.9602693255915609,0.9755677493253525,0.001,14.744532108306885,nan
600,0.9604210146123104,0.9622036655188315,0.001,17.795045375823975,nan
700,0.9474789132600223,0.9513569475441159,0.001,20.74363136291504,nan
800,0.9285224061590501,0.9439924600664265,0.001,23.716838598251343,nan
900,0.9344225052248109,0.9301290157243498,0.001,26.80764627456665,nan
1000,0.9166006579036337,0.922787259574643,0.001,29.883263111114502,nan
1100,0.9245069930552609,0.9047679773084684,0.001,32.84052109718323,nan
1200,0.9085902426714757,0.8985139477624223,0.001,35.745505571365356,nan
1300,0.9138315154332795,0.8907425426789117,0.001,38.68553900718689,nan
1400,0.900830104426433,0.8807407912148434,0.001,41.587730884552,nan
1500,0.8621200556201494,0.8752801794746939,0.001,44.53189277648926,nan
1600,0.8888116164505853,0.8700533988972435,0.001,47.45828056335449,nan
1700,0.8884658763629726,0.8607141995637948,0.001,50.68389344215393,nan
1800,0.8513216452165382,0.8588436750514461,0.001,53.556167125701904,nan
1900,0.8365381874569627,0.8535567675578317,0.001,56.54067587852478,nan
2000,0.8414018262297278,0.8429082233213345,0.001,59.46952748298645,nan
2100,0.815526249402083,0.8440705428774169,0.001,62.341705083847046,nan
2200,0.7776252134198456,0.8292474174672849,0.001,65.24827241897583,nan
2300,0.8161882967793432,0.8212991804923913,0.001,68.16276550292969,nan
2400,0.7353609126305554,0.818516227661489,0.001,71.04462718963623,nan
2500,0.7285315184382544,0.8163655097978966,0.001,73.91041326522827,nan
2600,0.7980838558478496,0.807296401005172,0.001,76.72558736801147,nan
2700,0.760005399990905,0.8033734098523351,0.001,79.57096219062805,nan
2800,0.7257014787747071,0.795277364494122,0.001,82.41192722320557,nan
2900,0.7476330287928841,0.7907210018472981,0.001,85.32920956611633,nan
3000,0.8215186041030088,0.7949781973757036,0.001,88.16016483306885,nan
