epoch,train_total,train_complement,train_full,val_total,val_complement,val_full,lr,seconds
0,0.9996485324333542,0.480884675042177,0.5187638573911771,1.0354420471414534,0.49995512023404914,0.5354869269074043,0.001,0.0630028247833252
100,0.9286232401084306,0.45131980452485476,0.4773034355835758,0.9128996669440379,0.4442401680759871,0.4686594988680508,0.001,4.260770559310913
200,1.0642805832357967,0.5233480830213605,0.5409325002144362,0.8824635789376478,0.4314466048293906,0.4510169741082572,0.001,8.259471893310547
300,0.9684762147671684,0.4757871471514464,0.49268906761572206,0.8799527322419356,0.431013940975327,0.4489387912666086,0.001,12.379108667373657
400,0.9163650018678533,0.4494573726916257,0.46690762917622763,0.8797945358351031,0.4312018599489582,0.44859267588614493,0.001,16.40750503540039
500,1.0632213393300805,0.5246698730829955,0.5385514662470849,0.8798482507398551,0.43124578036402395,0.44860247037583106,0.001,20.525501489639282
600,0.9470823117341762,0.4651416299061537,0.48194068182802247,0.8798665605109472,0.4313276127412225,0.44853894776972475,0.001,24.53987216949463
700,0.9232495747844924,0.45210612119120475,0.47114345359328774,0.8797340913807535,0.4311602138532267,0.4485738775275268,0.001,28.54035997390747
800,0.9415320034273807,0.4625753490038893,0.47895665442349145,0.8797440919291992,0.4311480497895128,0.44859604213968635,0.001,32.59189248085022
900,1.0231365269959243,0.5044984892934653,0.5186380377024589,0.8796957894989614,0.431264175626759,0.4484316138722025,0.001,36.68541693687439
1000,1.0677357867367159,0.5272893955168333,0.5404463912198826,0.8797695821775977,0.431272830053748,0.4484967521238497,0.001,40.60353469848633
1100,0.8387569315150607,0.410332609859145,0.4284243216559157,0.8796784167051526,0.4311621886719526,0.4485162280332,0.001,44.6412079334259
1200,0.9586903606739945,0.4705596425193407,0.4881307181546538,0.8798895913635978,0.4312414169015071,0.44864817446209077,0.001,48.60742521286011
1300,0.7699446068145439,0.3761836268853622,0.3937609799291817,0.8796646746052617,0.43123451049045025,0.44843016411481146,0.001,52.61342811584473
1400,0.95836977416906,0.4716483363428991,0.4867214378261609,0.8797381427153881,0.4314522840404406,0.4482858586749474,0.001,56.63935136795044
1500,0.7545107863362086,0.36830911486843354,0.386201671467775,0.8796248112103127,0.43127178239293645,0.44835302881737626,0.001,60.562702894210815
1600,0.963979108611606,0.4733020981040458,0.4906770105075602,0.879617140153615,0.431082479138178,0.4485346610154371,0.001,64.65367436408997
1700,0.949213397650694,0.46619766620935865,0.48301573144133536,0.8804626785241412,0.43164628294593904,0.44881639557820213,0.001,69.17064428329468
1800,0.865352859356039,0.4235992930698361,0.4417535662862029,0.8804703862945276,0.4313072928786026,0.44916309341592503,0.001,73.26113557815552
1900,0.9444917873262755,0.46172402961484543,0.4827677577114301,0.8805721848105139,0.43014894890764666,0.45042323590286726,0.001,77.49257111549377
2000,0.8253829430763677,0.3992592715033656,0.42612367157300207,0.8757277270055985,0.4275032627851749,0.44822446422042367,0.001,81.53921008110046
2100,0.7773322069559706,0.3766960852938349,0.4006361216621357,0.8740275530266066,0.4266310624733589,0.44739649055324776,0.001,85.55689406394958
2200,1.035211445979181,0.5069913385705402,0.5282201074086409,0.877196795370869,0.42591669353856654,0.45128010183230255,0.001,89.51772475242615
2300,0.9680708760635683,0.4733281234875427,0.49474275257602557,0.8758332866291669,0.4269414313592903,0.4488918552698766,0.001,93.55564045906067
2400,0.8495906277120345,0.41062182259278324,0.4389688051192513,0.8749844773185385,0.4261305784020586,0.44885389891647987,0.001,97.4959819316864
2500,0.979158486812238,0.4794881745497111,0.49967031226252695,0.875516980565014,0.4269305407281969,0.4485864398368172,0.001,101.5872745513916
2600,1.0413355510715727,0.5098842216492938,0.5314513294222789,0.8764221560075008,0.4273646129504675,0.4490575430570333,0.001,105.62711882591248
2700,0.8564900095436474,0.41940490121930063,0.4370851083243468,0.8754497957832079,0.4270416469532547,0.44840814882995317,0.001,109.6439003944397
2800,0.9133374995338371,0.4450859951066207,0.4682515044272164,0.8759525397623806,0.4272380150645043,0.44871452469787626,0.001,113.72802352905273
2900,0.8761161362359999,0.42902160487060476,0.44709453136539523,0.8765165888605544,0.42768972935198235,0.4488268595085721,0.001,117.6904137134552
3000,0.888257262941622,0.4356852085327263,0.4525720544088957,0.8758888909230901,0.42767803085483674,0.44821086006825334,0.001,121.65149664878845
