epoch,train_loss,train_cgc,train_energy,val_total,val_cgc,val_energy,lr
0,0.09693898234330973,0.09693898234330973,0.34662816047749767,0.09783435591443274,0.09783435591443274,0.3427841712479781,0.001
1500,0.06874871537943925,0.06874871537943925,1.077743891698697,0.0785984988404308,0.0785984988404308,1.0987436697180406,0.001
3000,0.05653081371861873,0.05653081371861873,1.0032556560488555,0.07512467360068813,0.07512467360068813,1.0923441061803592,0.001
4500,0.05716904590521614,0.05716904590521614,1.008033584140758,0.07182196341293987,0.07182196341293987,1.1783286196487341,0.001
6000,0.060675895724424785,0.060675895724424785,1.365498112243835,0.06960847713594748,0.06960847713594748,1.4819268252698745,0.001
