epoch,train_loss,val_loss,lr,seconds,omega
0,0.20839446202442113,0.1826141817858205,0.001,0.06527400016784668,0.6656666666902611
100,0.14152516881473692,0.15184980865256348,0.001,4.027626991271973,0.6201322463449469
200,0.11940291361781513,0.13377392574701052,0.001,7.350293397903442,0.6508775762510123
300,0.10924106317646096,0.12383485835290403,0.001,10.684788942337036,0.6847960837157462
400,0.11105845747951211,0.11807602392701452,0.001,14.460857152938843,0.6979090624990217
500,0.10613139506871945,0.11488257652551984,0.001,17.94140934944153,0.7135292553264594
600,0.09721037034126292,0.10923091080163783,0.001,21.52329730987549,0.7161143991947837
700,0.09536378128751644,0.10713076776349223,0.001,25.717865228652954,0.7254306936127887
800,0.09018432263228737,0.10496769338050557,0.001,29.266793251037598,0.7338800256884758
900,0.08983942056718082,0.10258589306686881,0.001,32.88598656654358,0.7313563150845805
1000,0.0825995695916695,0.10205429904077451,0.001,36.81324243545532,0.7399668439414
1100,0.08515299855047229,0.0985070426877417,0.001,40.47991991043091,0.7409288670021856
1200,0.08858718893517378,0.0991842989119375,0.001,43.99714136123657,0.7445488677486937
1300,0.08593348668768956,0.09557202565355422,0.001,48.01444864273071,0.7458976994675045
1400,0.08035829527418484,0.09524093793599137,0.001,51.5603723526001,0.7480119369887995
1500,0.07560535671415751,0.09438738460767429,0.001,55.237083196640015,0.7485638326601859
1600,0.0806695372076022,0.09279900561430303,0.001,58.93518304824829,0.7562197071468644
1700,0.08829379643039195,0.09183275370506688,0.001,62.86488103866577,0.7563503992379309
1800,0.07359807559507452,0.08974611492448403,0.001,66.48940849304199,0.7545738318430103
1900,0.06556877553474413,0.09050271241666816,0.001,70.10657358169556,0.7574375441823918
2000,0.07251994664926627,0.09014989965857284,0.001,73.54887294769287,0.7570494090706921
2100,0.07490177917207226,0.08907212916570854,0.001,77.11829471588135,0.7580834176105493
2200,0.06080330020472436,0.0875917491187052,0.001,80.84377717971802,0.760390571927476
2300,0.06564582655630252,0.086595283187586,0.001,84.33007311820984,0.7580807406409213
2400,0.061344130566825666,0.08531620052480862,0.001,87.86604452133179,0.7633512278135426
2500,0.06413469740876392,0.08560060187331948,0.001,91.42796301841736,0.7595836954147516
2600,0.06558638116236426,0.08502189598763824,0.001,94.95894074440002,0.7605001720310494
2700,0.05627988926637758,0.08489732009182221,0.001,98.38688373565674,0.7662676085779327
2800,0.05973559393716111,0.082722919767945,0.001,101.82086443901062,0.7676261341593101
2900,0.062290865477656346,0.08348324551417391,0.001,105.51934695243835,0.7640635147232494
3000,0.061192455566365225,0.08234047876767887,0.001,109.40216565132141,0.7672567556263323
