epoch,train_loss,val_loss,lr,seconds,omega
0,1.0012275558799528,1.0013211860025346,0.001,0.10253429412841797,nan
100,0.9990078394758524,0.9992918008832196,0.001,3.6224112510681152,nan
200,0.9951365065998656,0.9974943288441436,0.001,6.917563438415527,nan
300,0.9944206346346668,0.9947237608929473,0.001,10.13781189918518,nan
400,0.9903178956375427,0.9859652044147454,0.001,13.35985016822815,nan
500,0.9746680749547758,0.972695829515399,0.001,16.28880476951599,nan
600,0.9596742386258998,0.9527966085086952,0.001,19.474278450012207,nan
700,0.9310172533770001,0.9446544802827432,0.001,22.85770058631897,nan
800,0.9278688471988426,0.9384272875395595,0.001,25.81671404838562,nan
900,0.9331349326527598,0.9290604725112279,0.001,28.761133909225464,nan
1000,0.9098095738872347,0.9156785154044871,0.001,32.07551145553589,nan
1100,0.9350747337571972,0.9072604291149439,0.001,35.2764847278595,nan
1200,0.9246516659834827,0.9052884014281187,0.001,38.17999339103699,nan
1300,0.9222028681045409,0.8930954609037027,0.001,41.31326866149902,nan
1400,0.9182581280121083,0.8838005092969354,0.001,44.74323129653931,nan
1500,0.8753766515336412,0.8802578697346536,0.001,48.14095067977905,nan
1600,0.9200452401823106,0.8789786288423723,0.001,51.40687012672424,nan
1700,0.8978871760111024,0.8693942218271968,0.001,54.95552444458008,nan
1800,0.8689209762692707,0.8665386863812143,0.001,58.252811431884766,nan
1900,0.8496637096103987,0.856046745021781,0.001,61.229528188705444,nan
2000,0.8592315523964168,0.8543256844900337,0.001,64.47366690635681,nan
2100,0.8345266495485051,0.8567964799803542,0.001,67.88050889968872,nan
2200,0.8088376022760404,0.8419591937223632,0.001,70.9633162021637,nan
2300,0.8556278751349395,0.8401257100608246,0.001,73.89402604103088,nan
2400,0.7636982303236939,0.8307275568791123,0.001,77.1025390625,nan
2500,0.7784456142750924,0.8294877834223806,0.001,80.65261483192444,nan
2600,0.8295612308484279,0.8286665755691186,0.001,83.80238604545593,nan
2700,0.8177828586478194,0.8263292341431627,0.001,87.07418942451477,nan
2800,0.7808492896570838,0.8178164394435913,0.001,90.65021967887878,nan
2900,0.7843262905057683,0.8229527026906339,0.001,93.88807535171509,nan
3000,0.8438873872162808,0.8167923606669396,0.001,96.82192492485046,nan
