epoch,train_loss,val_mse,lr
89,0.2950316739,0.4228494759,0.002958554881
90,0.2944970112,0.4222680485,0.002957633145
91,0.2938838414,0.4220354529,0.00295670142
92,0.2937158891,0.4221680274,0.00295575971
93,0.2936456728,0.4222637674,0.002954808023
94,0.2933392859,0.4218887526,0.002953846365
95,0.2929943993,0.4209041679,0.002952874742
96,0.2928021882,0.4207519253,0.002951893161
97,0.2927688074,0.4213142731,0.002950901629
98,0.2925778299,0.4205389222,0.002949900153
99,0.2921014533,0.4211538271,0.002948888739
100,0.2919365486,0.4203256721,0.002947867395
101,0.2913407854,0.4203096176,0.002946836128
102,0.2913593129,0.4205011004,0.002945794944
103,0.2916783452,0.42069859,0.00294474385
104,0.2914947054,0.4203224967,0.002943682855
105,0.2911041725,0.4199738982,0.002942611964
106,0.2915338216,0.4205212204,0.002941531186
107,0.2915323951,0.420942976,0.002940440529
108,0.2912645566,0.4195916073,0.002939339998
109,0.2909322901,0.4196939079,0.002938229602
110,0.2911140618,0.4206753816,0.002937109349
111,0.2917246598,0.4203405493,0.002935979246
112,0.2912898719,0.4196361161,0.002934839301
113,0.2908916151,0.4199577744,0.002933689522
114,0.290141134,0.4193051918,0.002932529917
115,0.290349282,0.4195766339,0.002931360493
116,0.2905263593,0.4196626044,0.002930181258
117,0.2903800433,0.4192915467,0.002928992222
118,0.2901701987,0.4186678746,0.002927793391
119,0.289583409,0.418505015,0.002926584774
120,0.2895820604,0.4191129836,0.00292536638
121,0.2897383604,0.4179301169,0.002924138216
122,0.2896708639,0.4187030815,0.002922900292
123,0.289355343,0.4177138261,0.002921652615
124,0.2896732137,0.4189023078,0.002920395194
125,0.2894672297,0.4186264982,0.002919128038
126,0.2892596055,0.4183419042,0.002917851156
127,0.2895643641,0.418303923,0.002916564555
128,0.2895594788,0.4183541282,0.002915268246
129,0.2893887847,0.4193186932,0.002913962237
130,0.2892670122,0.4182364807,0.002912646536
131,0.2891594336,0.4187784077,0.002911321153
132,0.2893244911,0.4186192856,0.002909986098
133,0.2895861043,0.418964028,0.002908641378
134,0.2901422188,0.4197385611,0.002907287004
135,0.2901924968,0.4185310376,0.002905922984
136,0.2895894167,0.4190413596,0.002904549329
137,0.2895755721,0.4180868554,0.002903166046
138,0.289274764,0.4184618879,0.002901773147
139,0.2895159485,0.4187590374,0.00290037064
140,0.2898513855,0.4185959187,0.002898958535
141,0.2898643534,0.4189455141,0.002897536841
142,0.2895612784,0.4187258559,0.002896105569
143,0.2895125804,0.4191975276,0.002894664729
144,0.2904184612,0.4203400475,0.002893214329
145,0.2909349048,0.4196163154,0.002891754381
146,0.2915859882,0.4213680501,0.002890284893
147,0.2931680924,0.4228179322,0.002888805877
148,0.2934472086,0.4221912785,0.002887317342
149,0.2925488789,0.4224103247,0.002885819299
150,0.2929099185,0.4219118446,0.002884311757
151,0.2925113645,0.4212829934,0.002882794727
152,0.2922162083,0.4214004694,0.00288126822
153,0.2929828477,0.4226006062,0.002879732246
154,0.2932492231,0.4227475143,0.002878186815
155,0.2930231787,0.4208836631,0.002876631939
156,0.2920672958,0.420981197,0.002875067627
157,0.2926680096,0.4219909275,0.00287349389
158,0.2926366006,0.4214574683,0.00287191074
159,0.2927080698,0.4214802519,0.002870318186
160,0.2927830509,0.4211111736,0.002868716241
161,0.2928954709,0.4224361827,0.002867104915
162,0.2928861703,0.4224625767,0.002865484219
163,0.2929124126,0.4215950257,0.002863854164
164,0.2927192376,0.4214289571,0.002862214761
165,0.2920393946,0.4206969629,0.002860566021
166,0.2919068786,0.420602473,0.002858907957
167,0.2911793479,0.4200594163,0.002857240579
168,0.2901261574,0.4189336455,0.002855563898
169,0.2897257329,0.4183695084,0.002853877927
170,0.2893697582,0.4178881649,0.002852182676
171,0.2885798787,0.4179959246,0.002850478157
172,0.2879584474,0.4173274472,0.002848764383
173,0.2877165626,0.4179242727,0.002847041364
174,0.2881543279,0.4168815464,0.002845309112
175,0.2877872196,0.4172477447,0.00284356764
176,0.2877891895,0.4175450979,0.00284181696
177,0.287681971,0.4166223738,0.002840057082
178,0.2877091798,0.4173985011,0.002838288021
179,0.287824672,0.4169993542,0.002836509786
180,0.2875277852,0.4173341961,0.002834722392
181,0.2872130234,0.4164906473,0.002832925849
182,0.2871064871,0.4168571949,0.002831120171
183,0.287543043,0.416589588,0.002829305369
184,0.286712015,0.4159144859,0.002827481456
185,0.2863857967,0.4169529385,0.002825648445
186,0.2864598105,0.4162669532,0.002823806348
187,0.286198195,0.4159612319,0.002821955178
188,0.2860462409,0.4154623466,0.002820094947
189,0.2854338634,0.4152112124,0.002818225669
190,0.285414983,0.414765435,0.002816347356
191,0.2847126525,0.4151778791,0.00281446002
192,0.28479031,0.414356256,0.002812563675
193,0.2844489461,0.4139819037,0.002810658335
194,0.2840630142,0.4136918945,0.002808744011
195,0.283685169,0.4135549363,0.002806820717
196,0.2831801939,0.41301303,0.002804888466
197,0.283457674,0.4132673618,0.002802947272
198,0.2833647902,0.4134534635,0.002800997147
199,0.2835134724,0.4141088354,0.002799038106
200,0.2835597172,0.4137776749,0.002797070161
201,0.2833694703,0.4136988361,0.002795093326
202,0.2830085158,0.4135377812,0.002793107615
203,0.2831256574,0.4136829579,0.002791113041
204,0.2831182218,0.4133878844,0.002789109617
205,0.2835932429,0.4131949865,0.002787097359
206,0.2829822759,0.413509121,0.002785076278
207,0.2835308695,0.4140551604,0.00278304639
208,0.2834912449,0.4133734084,0.002781007708
209,0.2838279129,0.4132475794,0.002778960247
210,0.2835138081,0.4132007051,0.002776904019
211,0.2836764073,0.413072643,0.002774839039
212,0.2833226438,0.4126108832,0.002772765322
213,0.2832496844,0.4130435609,0.002770682882
214,0.2831732393,0.4133669004,0.002768591733
215,0.2830552064,0.4138358731,0.002766491888
216,0.2838214896,0.414584835,0.002764383364
217,0.2842948991,0.4136286554,0.002762266173
218,0.2842704354,0.4138820036,0.002760140331
219,0.2841711613,0.4133763961,0.002758005852
220,0.2838256983,0.4135198432,0.002755862751
221,0.2836668717,0.4140490895,0.002753711042
222,0.2836585123,0.4135987594,0.002751550741
223,0.2836055948,0.4136490465,0.002749381861
224,0.2835212308,0.4144682894,0.002747204418
225,0.2833298138,0.4133430864,0.002745018428
226,0.2829790255,0.4127861304,0.002742823904
227,0.2828110857,0.4129751343,0.002740620861
228,0.2827496304,0.4131778479,0.002738409316
229,0.2829163661,0.4129145675,0.002736189283
230,0.2827824973,0.4130913214,0.002733960777
231,0.2824763007,0.4126140632,0.002731723814
232,0.2822211618,0.4128399582,0.002729478408
233,0.2823850639,0.41302972,0.002727224576
234,0.2825587581,0.4132145166,0.002724962333
235,0.2827257896,0.4125735252,0.002722691694
236,0.2825815101,0.4133401072,0.002720412674
237,0.2826575222,0.4132387335,0.00271812529
238,0.282569979,0.4127642104,0.002715829558
239,0.2830518671,0.4131827154,0.002713525492
240,0.28326903,0.4143509322,0.002711213108
241,0.2834779908,0.4138130246,0.002708892423
242,0.2837172812,0.4138928878,0.002706563453
243,0.2829703026,0.4127239083,0.002704226213
244,0.2825778551,0.4134792003,0.002701880719
245,0.2831289882,0.4135374123,0.002699526988
246,0.2825992396,0.4127240597,0.002697165035
247,0.2821406826,0.412763621,0.002694794877
248,0.2820646481,0.4127934372,0.00269241653
249,0.2819144951,0.4122709501,0.00269003001
250,0.2819072872,0.4121759578,0.002687635334
251,0.2817421166,0.4122486021,0.002685232519
252,0.2817360293,0.4122885188,0.002682821579
253,0.2814789199,0.412375001,0.002680402533
254,0.2815557446,0.4118072333,0.002677975396
255,0.2815176112,0.4120856053,0.002675540186
256,0.2813033765,0.4124678712,0.002673096919
257,0.2814106947,0.4119533646,0.002670645611
258,0.2810542247,0.41179194,0.00266818628
259,0.2811252558,0.4119893942,0.002665718942
260,0.2811623239,0.4115514254,0.002663243615
261,0.2810682624,0.4130588153,0.002660760315
262,0.2816992036,0.4114632299,0.002658269059
263,0.2809855891,0.4112624968,0.002655769864
264,0.2808656501,0.411284014,0.002653262748
265,0.2810559151,0.4116473937,0.002650747728
266,0.2808876849,0.4117689574,0.00264822482
267,0.2809925801,0.4119532796,0.002645694043
268,0.2805372293,0.4109498104,0.002643155413
269,0.2806377945,0.4116793017,0.002640608948
270,0.2809377458,0.4123338676,0.002638054666
271,0.2809459747,0.4119512993,0.002635492583
272,0.2807459361,0.4114677686,0.002632922718
273,0.2804664574,0.4112174335,0.002630345088
274,0.2802121095,0.4111845604,0.002627759711
275,0.2802030806,0.4106341465,0.002625166604
276,0.2801837085,0.4110830958,0.002622565786
277,0.2802588233,0.4116916982,0.002619957273
278,0.2806924193,0.4113019196,0.002617341085
279,0.2809141987,0.4117001953,0.002614717238
280,0.2811533677,0.4111367972,0.002612085751
281,0.2811077297,0.4119310765,0.002609446642
282,0.2814743396,0.4126715686,0.00260679993
283,0.2821268878,0.4125090874,0.002604145631
284,0.2816343773,0.4121381328,0.002601483764
285,0.2811855164,0.4118155377,0.002598814348
286,0.2812465393,0.4123098309,0.002596137401
287,0.2818683966,0.413382512,0.002593452941
288,0.2825221394,0.4138235758,0.002590760987
289,0.282576356,0.4126444,0.002588061557
290,0.2822860024,0.4122926117,0.002585354669
291,0.2822933696,0.412469617,0.002582640342
292,0.2825624316,0.413133839,0.002579918595
293,0.2824891376,0.413065115,0.002577189447
294,0.2831060369,0.4130880272,0.002574452915
295,0.281865341,0.4122529959,0.002571709019
296,0.2811399196,0.4120324909,0.002568957778
297,0.2811807402,0.4130622853,0.002566199211
298,0.2818239526,0.4133169977,0.002563433336
299,0.2820859199,0.4128726657,0.002560660172
300,0.2817880678,0.4122731119,0.002557879738
301,0.2818232669,0.4125731783,0.002555092054
302,0.2824151018,0.4130322857,0.002552297139
303,0.2821595585,0.4130168068,0.002549495011
304,0.2819931983,0.4126542136,0.00254668569
305,0.2816146384,0.4127869267,0.002543869195
306,0.2812341288,0.411751902,0.002541045545
307,0.2809673042,0.4110833056,0.002538214761
308,0.2801638268,0.4105584604,0.00253537686
309,0.2800795107,0.4106352841,0.002532531864
310,0.2797566184,0.4106408767,0.00252967979
311,0.2796458847,0.4103567611,0.002526820659
312,0.2791214818,0.40988267,0.00252395449
313,0.2786818895,0.4093712544,0.002521081303
314,0.2786902598,0.4095881782,0.002518201118
315,0.2786836944,0.4099004291,0.002515313955
316,0.2787766375,0.4098507673,0.002512419832
317,0.278575224,0.4098501693,0.00250951877
318,0.278468364,0.4094264914,0.00250661079
319,0.2781034117,0.4086069224,0.00250369591
320,0.2781151087,0.4095579095,0.00250077415
321,0.278395403,0.4103962552,0.002497845532
322,0.278278402,0.4092462019,0.002494910074
323,0.278253687,0.4098980617,0.002491967798
324,0.278267435,0.4090477809,0.002489018723
325,0.2779181066,0.4096311281,0.002486062869
326,0.2780379568,0.4089103638,0.002483100256
327,0.2775587619,0.4085411674,0.002480130906
328,0.2773510393,0.4085957768,0.002477154838
329,0.2773881558,0.4085501342,0.002474172072
330,0.2772013276,0.4080809843,0.00247118263
331,0.2768092977,0.4085494091,0.002468186532
332,0.2768342056,0.4085335666,0.002465183797
333,0.2767036669,0.4080634634,0.002462174447
334,0.2767383417,0.4088581056,0.002459158503
335,0.2768891691,0.4082598565,0.002456135985
336,0.2765621767,0.4082229577,0.002453106913
337,0.2768999947,0.4089885635,0.002450071309
338,0.2771374212,0.4090316664,0.002447029193
339,0.2773059794,0.4086775645,0.002443980587
340,0.2771061684,0.4086044961,0.00244092551
341,0.2765810916,0.408186164,0.002437863985
342,0.2763475924,0.4082043995,0.002434796031
343,0.2766989801,0.4081027696,0.00243172167
344,0.2767074017,0.4082278411,0.002428640924
345,0.276398042,0.4084859638,0.002425553813
346,0.2762284581,0.4078175124,0.002422460358
347,0.2761781229,0.4077499901,0.00241936058
348,0.2758740467,0.4075572215,0.002416254502
349,0.2757941191,0.4076250892,0.002413142144
350,0.275711294,0.4071018282,0.002410023527
351,0.2752490615,0.407309046,0.002406898672
352,0.275115325,0.4069941679,0.002403767602
353,0.2751209197,0.4070160902,0.002400630338
354,0.2753867552,0.4072641127,0.002397486901
355,0.2755026268,0.4075223362,0.002394337312
356,0.2756259877,0.4076566972,0.002391181594
357,0.2756758519,0.4071508846,0.002388019768
358,0.2753856934,0.4078337786,0.002384851856
359,0.2752146301,0.4074512902,0.002381677878
360,0.2751423728,0.4070433608,0.002378497858
361,0.2749696292,0.406970236,0.002375311817
362,0.2751841127,0.4075593105,0.002372119776
363,0.2753887871,0.4076166209,0.002368921759
364,0.2753729257,0.407225486,0.002365717785
365,0.2750522363,0.4070706265,0.002362507878
366,0.2749326646,0.4076771981,0.00235929206
367,0.2752870934,0.4070957435,0.002356070352
368,0.2752703464,0.40709894,0.002352842776
369,0.275277233,0.4074555848,0.002349609355
370,0.2752680652,0.4071116965,0.002346370112
371,0.275287842,0.4073538491,0.002343125067
372,0.2752023116,0.4071069725,0.002339874243
373,0.275374052,0.4071618193,0.002336617663
374,0.2753763784,0.4077711709,0.00233335535
375,0.275581009,0.407535191,0.002330087324
376,0.2755742752,0.4082351837,0.002326813609
377,0.2756381923,0.40807243,0.002323534227
378,0.2755259989,0.4072958597,0.002320249201
379,0.275020666,0.4068044454,0.002316958553
380,0.2748647308,0.4068857729,0.002313662305
381,0.2749738766,0.4070459308,0.002310360481
382,0.2749718866,0.4073152172,0.002307053102
383,0.2751452148,0.407358387,0.002303740192
384,0.2752847014,0.4076647096,0.002300421774
385,0.2754231819,0.4072298162,0.002297097869
386,0.2753580289,0.4074270984,0.002293768501
387,0.2751988852,0.40705153,0.002290433693
388,0.2748516376,0.4071172016,0.002287093467
389,0.2750098416,0.4072581791,0.002283747847
390,0.2749051985,0.4069916146,0.002280396855
391,0.2747018281,0.4066959409,0.002277040514
392,0.2744633484,0.4066877185,0.002273678847
393,0.2745245116,0.4071752954,0.002270311878
394,0.274670498,0.4070318117,0.002266939629
395,0.274797377,0.4070247602,0.002263562124
396,0.2746523612,0.4066043206,0.002260179385
397,0.2744008707,0.406856233,0.002256791436
398,0.2744858177,0.4063652552,0.0022533983
399,0.2741500706,0.4066248286,0.00225
400,0.2742141772,0.4070090797,0.00224659656
401,0.2744065029,0.4067444942,0.002243188003
402,0.2745190047,0.4069864992,0.002239774352
403,0.2742025356,0.4068325478,0.00223635563
404,0.2740507498,0.406378228,0.002232931862
405,0.2740587826,0.4064021895,0.002229503071
406,0.2740197319,0.4062305947,0.002226069279
407,0.2740033741,0.4059030223,0.002222630511
408,0.2736301967,0.4059696119,0.00221918679
409,0.2734331516,0.405784433,0.00221573814
410,0.2732054003,0.4053629681,0.002212284585
411,0.2730063293,0.405515353,0.002208826147
412,0.2727467814,0.4052543694,0.002205362852
413,0.2727288843,0.4055341596,0.002201894721
414,0.2726117225,0.4052029982,0.00219842178
415,0.2727108722,0.4054146721,0.002194944053
416,0.2728135356,0.4050403874,0.002191461562
417,0.2726655308,0.4052250136,0.002187974332
418,0.2725618838,0.4049784731,0.002184482386
419,0.2724026686,0.4047792167,0.00218098575
420,0.2724420862,0.4052272413,0.002177484445
421,0.2724913013,0.4049155308,0.002173978498
422,0.2726295985,0.4052797458,0.002170467931
423,0.2726403599,0.4052839354,0.002166952769
424,0.272462914,0.4052128005,0.002163433035
425,0.2724333473,0.4055214338,0.002159908755
426,0.2727235508,0.4055522,0.002156379951
427,0.2722987554,0.4051967134,0.002152846649
428,0.27217436,0.405172222,0.002149308872
429,0.2722016024,0.4049569641,0.002145766645
430,0.2722542079,0.4053531062,0.002142219992
431,0.2722402166,0.4050122954,0.002138668937
432,0.2722459694,0.4050352903,0.002135113505
433,0.2721139344,0.4048090576,0.00213155372
434,0.2719534183,0.4047299005,0.002127989606
435,0.2719323644,0.4045450893,0.002124421188
436,0.2719163648,0.4051902609,0.002120848491
437,0.2720296227,0.4044607051,0.002117271538
438,0.2719392774,0.4048118647,0.002113690354
439,0.2717537182,0.4048190296,0.002110104965
440,0.2717137635,0.4047152117,0.002106515393
441,0.2716283228,0.4047072832,0.002102921665
442,0.2716868739,0.4047086351,0.002099323804
443,0.2718361446,0.4049521278,0.002095721836
444,0.27182848,0.4046995302,0.002092115785
445,0.2718373657,0.4050860981,0.002088505675
446,0.2721938508,0.4047289036,0.002084891532
447,0.27188957,0.4047777347,0.00208127338
448,0.2720182557,0.404882175,0.002077651244
449,0.2720483407,0.4051163058,0.002074025149
450,0.2721085757,0.4052478644,0.002070395119
451,0.2720447024,0.4048774332,0.00206676118
452,0.2719514482,0.4049266819,0.002063123357
453,0.2719167206,0.4054056969,0.002059481674
454,0.2720001635,0.4047308668,0.002055836156
455,0.2718086598,0.4046726432,0.002052186829
456,0.2717310677,0.4051239777,0.002048533717
457,0.2719600564,0.4047794492,0.002044876846
458,0.2719994638,0.405045574,0.00204121624
459,0.2719389784,0.4046808122,0.002037551924
460,0.2718773871,0.404739602,0.002033883925
461,0.271769771,0.4045983145,0.002030212266
462,0.2716612356,0.4047882418,0.002026536973
463,0.2718821006,0.4050444427,0.002022858071
464,0.2719043751,0.4051728308,0.002019175586
465,0.2719651157,0.4048439529,0.002015489542
466,0.2716466668,0.4046268795,0.002011799965
467,0.2715498502,0.4047365412,0.00200810688
468,0.2716571068,0.4047700422,0.002004410313
469,0.2715242825,0.4048000367,0.002000710289
470,0.2714510058,0.4042869737,0.001997006833
471,0.2712035024,0.4041164689,0.00199329997
472,0.2711239732,0.4046073921,0.001989589726
473,0.2712153128,0.4046121697,0.001985876127
474,0.2714733923,0.4048872705,0.001982159198
475,0.2714340967,0.404531718,0.001978438964
476,0.2713044453,0.4046447227,0.001974715451
477,0.2711308783,0.4043213957,0.001970988684
478,0.2709817687,0.4040427759,0.001967258689
479,0.2708926438,0.4042133792,0.001963525492
480,0.2708042429,0.4040005615,0.001959789117
481,0.2708683752,0.404016813,0.001956049591
482,0.2707216849,0.4038809508,0.00195230694
483,0.2708020303,0.4042594792,0.001948561188
484,0.2708151898,0.4041185583,0.001944812362
485,0.271006457,0.4043941473,0.001941060488
486,0.2708142434,0.4038654632,0.00193730559
487,0.2705697721,0.4036134496,0.001933547695
488,0.2705595263,0.4036445783,0.001929786829
489,0.270595475,0.4037921502,0.001926023017
490,0.2705873878,0.4041494486,0.001922256285
491,0.2706464103,0.403950933,0.001918486659
492,0.2703428393,0.4034356991,0.001914714165
493,0.2701402343,0.4035529835,0.001910938828
494,0.2702827382,0.4035389892,0.001907160675
495,0.2703334073,0.4036502644,0.001903379731
496,0.2700860929,0.4034780189,0.001899596022
497,0.2700291862,0.4033235283,0.001895809575
498,0.2699904198,0.4035187428,0.001892020415
499,0.2701332615,0.4035917784,0.001888228568
500,0.2703030077,0.4036152681,0.00188443406
501,0.2702036259,0.4034973174,0.001880636917
502,0.270013736,0.4033938005,0.001876837165
503,0.2699115978,0.4037164596,0.001873034831
504,0.270090633,0.4035397758,0.00186922994
505,0.2699465676,0.4033531033,0.001865422518
506,0.2697342114,0.4031561316,0.001861612591
507,0.2697151066,0.4031514625,0.001857800186
508,0.2696178157,0.4035494885,0.001853985329
509,0.2697610763,0.4034288833,0.001850168046
510,0.2697477314,0.4031609,0.001846348362
511,0.2697469334,0.4031555151,0.001842526305
512,0.2695336407,0.4030218035,0.0018387019
513,0.2695685377,0.4032065373,0.001834875174
514,0.2694781364,0.4029181714,0.001831046153
515,0.2693773663,0.4030691168,0.001827214862
516,0.2694263426,0.4033726943,0.001823381329
517,0.2696088594,0.4032650146,0.001819545579
518,0.2694170924,0.4031007888,0.00181570764
519,0.2693979738,0.4028446245,0.001811867536
520,0.2690802069,0.4024839772,0.001808025295
521,0.2690674089,0.4029708755,0.001804180943
522,0.2690857141,0.4027429236,0.001800334506
523,0.269094624,0.4027092337,0.001796486011
524,0.2689886548,0.4027085377,0.001792635483
525,0.2688561707,0.4023779145,0.00178878295
526,0.2688230451,0.4024971492,0.001784928437
527,0.2689008711,0.4026883793,0.001781071972
528,0.2688664177,0.4024037944,0.00177721358
529,0.2688943546,0.4025475226,0.001773353288
530,0.268904202,0.4028078438,0.001769491123
531,0.268909616,0.4026103736,0.00176562711
532,0.2688806763,0.4027095306,0.001761761277
533,0.2688971393,0.4028116454,0.00175789365
534,0.2689102945,0.4026411998,0.001754024256
535,0.2688709407,0.4025814954,0.00175015312
536,0.2686930376,0.4023823057,0.00174628027
537,0.2684828898,0.4022678094,0.001742405732
538,0.2684159307,0.4019564564,0.001738529532
539,0.2683148325,0.4021245301,0.001734651698
540,0.2683394298,0.4021369266,0.001730772255
541,0.2682241456,0.4019269716,0.00172689123
542,0.2681675158,0.4020291431,0.001723008651
543,0.268170296,0.4021329701,0.001719124543
544,0.2681007236,0.4020291452,0.001715238933
545,0.2679639601,0.4017161367,0.001711351848
546,0.2678344683,0.4017767847,0.001707463314
547,0.2678025607,0.401813366,0.001703573359
548,0.2677703074,0.4017009671,0.001699682008
549,0.2677550796,0.4016933362,0.001695789288
550,0.2677858429,0.4018448344,0.001691895227
551,0.2677594202,0.4017741282,0.00168799985
552,0.2677003497,0.4019888454,0.001684103185
553,0.2677491893,0.4017675592,0.001680205258
554,0.2678375845,0.4018868426,0.001676306096
555,0.2678001952,0.4018066466,0.001672405726
556,0.267834187,0.401870423,0.001668504174
557,0.2677874735,0.4020440833,0.001664601467
558,0.2679878152,0.4020608137,0.001660697631
559,0.2680220497,0.402089781,0.001656792695
560,0.2680387797,0.4022681804,0.001652886684
561,0.2680709832,0.4021303261,0.001648979625
562,0.2678661865,0.4018901904,0.001645071544
563,0.2678673998,0.4019229124,0.00164116247
564,0.2677683245,0.4016967676,0.001637252428
565,0.2676972944,0.4017082332,0.001633341445
566,0.2676580856,0.4019349549,0.001629429549
567,0.267681856,0.4017026325,0.001625516765
568,0.2675634188,0.4016347519,0.001621603121
569,0.2675325571,0.4016431535,0.001617688644
570,0.2674466231,0.4014948978,0.00161377336
571,0.2673399241,0.4013929671,0.001609857296
572,0.2673813151,0.4016348565,0.001605940479
573,0.2673861206,0.401661212,0.001602022936
574,0.2674560202,0.4015529423,0.001598104694
575,0.267400179,0.4014891084,0.001594185779
576,0.267342444,0.4016339179,0.001590266219
577,0.2673515271,0.4017114637,0.00158634604
578,0.2672850677,0.4015177128,0.00158242527
579,0.2672315763,0.4013948122,0.001578503934
580,0.2671067465,0.4014063592,0.001574582061
581,0.2670640507,0.4012719192,0.001570659676
582,0.2670444897,0.4012112044,0.001566736807
583,0.2669792966,0.4012677967,0.001562813481
584,0.2670105157,0.4012844806,0.001558889724
585,0.2670052309,0.4014471529,0.001554965563
586,0.266991913,0.4012080853,0.001551041026
587,0.2669477173,0.4011706445,0.001547116139
588,0.2668468678,0.4011134975,0.001543190929
589,0.2668102956,0.4012270988,0.001539265422
590,0.2668280251,0.4011401894,0.001535339647
591,0.2668071242,0.4011436764,0.00153141363
592,0.2668447762,0.4011635886,0.001527487397
593,0.2667675637,0.4008977681,0.001523560976
594,0.2665145405,0.4007556641,0.001519634393
595,0.2663497033,0.4004234444,0.001515707676
596,0.2660892387,0.4003637221,0.001511780851
597,0.2660035769,0.4001983966,0.001507853946
598,0.2658201234,0.4004011074,0.001503926986
599,0.2657710776,0.4002190151,0.0015
600,0.2656813954,0.4001284343,0.001496073014
601,0.265724862,0.4002272382,0.001492146054
602,0.2657764501,0.4004445583,0.001488219149
603,0.2658140629,0.4003028775,0.001484292324
604,0.2658096535,0.4002001941,0.001480365607
605,0.2657830322,0.4002871084,0.001476439024
606,0.2658072589,0.4003343566,0.001472512603
607,0.2657809844,0.40038277,0.00146858637
608,0.265714838,0.4002576852,0.001464660353
609,0.2657007215,0.4000692845,0.001460734578
610,0.2655735026,0.4000469132,0.001456809071
611,0.2654686453,0.4000369561,0.001452883861
